2015/06/14 13:10	26.95		20.62
2015/06/14 13:40	26.93		21.07
2015/06/14 14:10	26.87		20.83
2015/06/14 14:40	26.82		21.27
2015/06/14 15:10	26.81		21.78
2015/06/14 15:40	26.79		22.06
2015/06/14 16:10	26.75		22.38
2015/06/14 16:40	26.68		22.20
2015/06/14 17:10	26.68		22.37
2015/06/14 17:40	26.66		22.47
2015/06/14 18:10	26.62		22.19
2015/06/14 18:40	26.57		21.86
2015/06/14 19:10	26.55		21.47
2015/06/14 19:40	26.54		21.22
2015/06/14 20:10	26.54		20.84
2015/06/14 20:40	26.49		20.65
2015/06/14 21:10	26.48		20.55
2015/06/14 21:40	26.43		20.39
2015/06/14 22:10	26.42		20.14
2015/06/14 22:40	26.44		19.97
2015/06/14 23:10	26.42		19.79
2015/06/14 23:40	26.42		19.60
2015/06/15 00:10	26.43		19.28
2015/06/15 00:40	26.44		19.09
2015/06/15 01:10	26.44		18.93
2015/06/15 01:40	26.44		18.76
2015/06/15 02:10	26.43		18.60
2015/06/15 02:40	26.44		18.49
2015/06/15 03:10	26.44		18.47
2015/06/15 03:40	26.47		18.24
2015/06/15 04:10	26.49		18.24
2015/06/15 04:40	26.49		17.73
2015/06/15 05:10	26.48		17.39
2015/06/15 05:40	26.48		17.55
2015/06/15 06:10	26.50		17.54
2015/06/15 06:40	26.52		17.37
2015/06/15 07:09	26.49		17.56
2015/06/15 07:39	26.49		17.78
2015/06/15 08:09	26.50		17.64
2015/06/15 08:39	26.49		17.70
2015/06/15 09:09	26.49		18.38
2015/06/15 09:39	26.49		19.11
2015/06/15 10:09	26.54		19.78
2015/06/15 10:39	26.60		20.47
2015/06/15 11:09	26.67		20.71
2015/06/15 11:39	26.74		20.65
2015/06/15 12:09	26.81		20.97
2015/06/15 12:39	26.88		21.17
2015/06/15 13:09	26.94		20.97
2015/06/15 13:39	27.04		21.16
2015/06/15 14:09	27.11		21.51
2015/06/15 14:39	27.19		21.08
2015/06/15 15:09	27.24		20.83
2015/06/15 15:39	27.31		20.80
2015/06/15 16:09	27.37		20.73
2015/06/15 16:39	27.42		20.90
2015/06/15 17:09	27.46		20.82
2015/06/15 17:39	27.50		20.75
2015/06/15 18:09	27.54		20.48
2015/06/15 18:39	27.56		20.46
2015/06/15 19:09	27.58		20.38
2015/06/15 19:39	27.61		20.14
2015/06/15 20:09	27.63		19.93
2015/06/15 20:39	27.62		19.61
2015/06/15 21:09	27.68		19.60
2015/06/15 21:39	27.69		19.54
2015/06/15 22:09	27.70		19.45
2015/06/15 22:39	27.74		19.29
2015/06/15 23:09	27.74		19.16
2015/06/15 23:39	27.74		19.11
2015/06/16 00:09	27.76		19.06
2015/06/16 00:39	27.80		18.93
2015/06/16 01:09	27.80		18.80
2015/06/16 01:39	27.80		18.75
2015/06/16 02:08	27.81		18.50
